Rk,School,G,W,L,W-L%,SRS,SOS, ,W,L, ,W,L, ,W,L, ,Tm.,Opp., ,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
Abilene Christian,22,9,13,.409,-8.25,-0.56,,1,6,,6,4,,2,9,,1533,1569,,885,554,1248,.444,103,342,.301,322,464,.694,245,742,285,216,62,333,441
Air Force,23,3,20,.130,-6.73,1.80,,0,12,,2,10,,0,10,,1454,1650,,925,496,1144,.434,185,535,.346,277,436,.635,178,691,303,131,70,308,401
Akron,22,17,5,.773,4.16,-3.74,,10,0,,11,0,,5,3,,1846,1604,,885,670,1454,.461,248,691,.359,258,344,.750,280,895,407,170,81,273,402
Alabama,22,19,3,.864,25.22,13.31,,8,1,,10,1,,6,1,,1985,1723,,885,669,1405,.476,224,667,.336,423,597,.709,307,985,375,137,114,291,406
Alabama A&M,22,7,15,.318,-19.66,-7.72,,3,6,,7,6,,0,9,,1694,1798,,900,585,1423,.411,185,574,.322,339,508,.667,339,848,317,192,95,362,478
Alabama State,22,9,13,.409,-10.59,-5.78,,5,4,,5,1,,2,10,,1639,1689,,885,572,1403,.408,200,611,.327,295,437,.675,258,785,256,159,52,206,424
Albany (NY),23,11,12,.478,-10.11,-7.68,,3,5,,5,5,,4,6,,1722,1710,,930,632,1429,.442,155,503,.308,303,414,.732,261,762,282,197,41,251,427
Alcorn State,22,5,17,.227,-13.91,-0.87,,5,4,,3,2,,2,15,,1372,1652,,885,486,1257,.387,132,397,.332,268,375,.715,275,748,227,143,66,325,381
American,24,14,10,.583,-8.50,-5.23,,8,3,,8,1,,3,9,,1663,1673,,975,569,1290,.441,205,591,.347,320,421,.760,191,725,301,148,50,276,444
Appalachian State,23,14,9,.609,-0.42,-2.32,,8,4,,9,3,,3,5,,1591,1455,,920,561,1246,.450,183,518,.353,286,440,.650,216,857,308,135,85,261,315
Arizona,22,16,6,.727,23.90,10.58,,10,1,,10,1,,5,2,,1823,1530,,890,647,1363,.475,157,478,.328,372,484,.769,279,894,376,186,94,255,357
Arizona State,22,12,10,.545,13.15,11.97,,3,8,,5,5,,2,4,,1609,1583,,885,548,1250,.438,196,550,.356,317,451,.703,211,794,296,115,111,294,363
Arkansas,22,14,8,.636,16.30,8.16,,3,6,,10,3,,3,3,,1690,1511,,880,609,1304,.467,165,488,.338,307,420,.731,205,784,322,170,124,246,360
Arkansas State,24,18,6,.750,5.85,-1.63,,9,3,,11,0,,6,4,,1886,1671,,970,644,1523,.423,220,673,.327,378,523,.723,308,972,315,177,109,258,440
Arkansas-Pine Bluff,22,4,18,.182,-25.05,-4.95,,1,8,,4,4,,0,14,,1634,1935,,880,610,1325,.460,166,513,.324,248,417,.595,221,754,320,150,46,331,439
Army,23,13,10,.565,-10.09,-7.09,,7,4,,10,3,,3,7,,1718,1689,,940,648,1440,.450,202,614,.329,220,341,.645,243,828,355,150,50,232,343
Auburn,22,21,1,.955,31.10,12.65,,9,0,,10,0,,5,1,,1873,1467,,880,669,1371,.488,211,565,.373,324,433,.748,271,853,381,165,154,206,399
Austin Peay,24,9,15,.375,-10.01,-1.42,,4,7,,5,4,,3,10,,1661,1783,,975,581,1447,.402,193,597,.323,306,434,.705,254,807,278,175,58,255,430
Ball State,22,10,12,.455,-7.79,-6.00,,4,6,,4,5,,4,6,,1671,1628,,880,557,1203,.463,159,461,.345,398,582,.684,209,789,295,110,45,261,363
Baylor,22,14,8,.636,20.04,11.95,,6,5,,10,1,,2,6,,1748,1524,,900,627,1375,.456,199,545,.365,295,401,.736,294,814,339,175,73,248,352


Bellarmine,23,3,20,.130,-16.82,-3.20,,0,10,,3,8,,0,12,,1635,1852,,925,586,1282,.457,205,580,.353,258,327,.789,160,687,316,135,36,291,382
Belmont,24,16,8,.667,1.85,0.16,,8,5,,8,4,,7,3,,1952,1890,,965,700,1502,.466,257,677,.380,295,405,.728,248,854,414,160,76,269,374
Bethune-Cookman,22,9,13,.409,-8.43,-3.52,,6,3,,5,0,,3,12,,1474,1582,,880,523,1260,.415,129,427,.302,299,431,.694,221,775,250,155,80,294,367
Binghamton,23,11,12,.478,-13.98,-7.93,,3,5,,6,2,,4,9,,1603,1651,,930,572,1219,.469,175,459,.381,282,404,.698,188,786,317,108,74,320,396
Boise State,23,16,7,.696,13.72,4.13,,8,4,,10,1,,3,4,,1773,1527,,925,607,1280,.474,166,514,.323,393,508,.774,240,846,347,117,66,261,365
Boston College,22,10,12,.455,-1.16,4.11,,2,9,,7,6,,0,5,,1550,1666,,890,553,1275,.434,146,407,.359,298,411,.725,235,756,246,107,85,262,409
Boston University,24,12,12,.500,-9.90,-7.73,,6,5,,9,3,,2,9,,1608,1620,,970,577,1307,.441,190,567,.335,264,409,.645,263,849,295,144,59,317,369
Bowling Green State,22,8,14,.364,-10.85,-5.50,,3,7,,6,5,,1,8,,1661,1679,,880,573,1300,.441,182,537,.339,333,442,.753,218,742,246,170,71,263,386
Bradley,24,18,6,.750,6.82,-0.48,,9,4,,10,3,,5,2,,1900,1666,,975,663,1361,.487,241,599,.402,333,426,.782,208,848,362,174,90,299,388
Brigham Young,22,15,7,.682,18.18,6.00,,6,5,,11,2,,2,4,,1775,1507,,895,637,1323,.481,234,632,.370,267,390,.685,254,841,376,165,73,265,350
Brown,19,10,9,.526,-6.47,-3.97,,2,4,,5,4,,5,5,,1381,1385,,775,501,1128,.444,179,489,.366,200,313,.639,213,682,278,111,94,229,296
Bryant,23,14,9,.609,-2.15,-5.91,,8,0,,6,2,,7,6,,1931,1751,,925,703,1523,.462,198,559,.354,327,452,.723,301,941,348,159,128,276,364
Bucknell,24,11,13,.458,-6.34,-4.30,,7,4,,8,3,,3,9,,1714,1763,,1005,597,1340,.446,191,565,.338,329,496,.663,200,802,316,163,78,327,422
Buffalo,22,7,15,.318,-15.10,-2.50,,2,8,,5,5,,2,10,,1594,1802,,880,557,1307,.426,180,599,.301,300,434,.691,194,762,313,153,80,321,368
Butler,23,10,13,.435,11.03,8.99,,3,9,,7,6,,1,6,,1687,1640,,925,562,1233,.456,184,499,.369,379,511,.742,204,820,327,84,71,264,327
Cal Poly,23,8,15,.348,-5.61,1.26,,2,9,,5,4,,3,11,,1814,1932,,935,635,1412,.450,241,714,.338,303,403,.752,245,813,344,171,52,384,412
Cal State Bakersfield,23,10,13,.435,-6.24,-1.53,,4,7,,7,3,,2,9,,1713,1694,,925,591,1345,.439,157,402,.391,374,491,.762,296,823,226,160,63,299,487
Cal State Fullerton,23,6,17,.261,-11.26,1.08,,1,10,,4,7,,2,10,,1493,1713,,920,498,1203,.414,107,392,.273,390,518,.753,221,740,206,142,38,320,438
Cal State Northridge,22,15,7,.682,2.38,-4.17,,7,4,,6,2,,7,5,,1772,1558,,885,639,1359,.470,147,428,.343,347,495,.701,281,895,363,180,72,301,453
California,23,12,11,.522,5.53,5.27,,5,7,,10,4,,2,6,,1730,1724,,925,583,1374,.424,166,522,.318,398,527,.755,308,860,242,133,84,259,367


California Baptist,21,11,10,.524,0.30,-1.27,,4,3,,7,4,,3,5,,1541,1508,,850,556,1278,.435,137,457,.300,292,387,.755,259,770,254,129,57,238,346
Campbell,23,12,11,.522,-2.48,-4.34,,7,3,,6,4,,6,7,,1646,1517,,925,570,1291,.442,183,550,.333,323,414,.780,177,737,314,165,61,242,374
Canisius,21,2,19,.095,-18.28,-3.94,,2,8,,1,9,,1,9,,1350,1651,,840,491,1143,.430,175,476,.368,193,254,.760,128,551,243,116,52,246,327
Central Arkansas,24,6,18,.250,-14.31,-3.40,,2,9,,6,5,,0,13,,1678,1841,,985,600,1512,.397,213,734,.290,265,384,.690,297,895,337,190,54,290,338
Central Connecticut State,22,16,6,.727,-4.45,-8.80,,7,2,,6,2,,10,3,,1577,1392,,880,602,1264,.476,147,446,.330,226,322,.702,195,778,322,166,93,244,247
Central Michigan,22,10,12,.455,-4.61,-0.72,,4,6,,6,4,,4,7,,1627,1547,,880,591,1292,.457,149,475,.314,296,421,.703,241,817,302,167,68,282,364
Charleston Southern,25,8,17,.320,-9.73,-1.21,,4,6,,6,4,,2,11,,1836,1968,,1015,610,1438,.424,183,602,.304,433,667,.649,297,949,299,122,72,331,445
Charlotte,23,8,15,.348,-5.32,-0.64,,1,9,,6,6,,1,8,,1631,1712,,940,532,1271,.419,148,507,.292,419,565,.742,201,738,287,118,48,216,392
Chattanooga,24,16,8,.667,-0.02,-3.43,,8,3,,9,3,,7,5,,1871,1729,,970,661,1396,.473,222,650,.342,327,428,.764,193,809,403,163,61,253,385
Chicago State,23,3,20,.130,-18.99,-1.38,,3,5,,2,4,,1,14,,1400,1805,,925,492,1327,.371,158,534,.296,258,382,.675,206,738,238,171,81,320,466
Cincinnati,22,13,9,.591,13.73,6.60,,3,8,,8,4,,4,5,,1563,1406,,880,594,1322,.449,159,502,.317,216,330,.655,252,777,312,166,102,220,304
Clemson,23,18,5,.783,16.14,5.92,,10,2,,11,2,,5,3,,1779,1544,,950,633,1369,.462,211,550,.384,302,387,.780,252,807,329,170,81,239,351
Cleveland State,24,17,7,.708,-1.47,-4.04,,11,2,,11,2,,6,5,,1782,1568,,960,651,1430,.455,161,472,.341,319,445,.717,298,835,339,218,110,281,424
Coastal Carolina,24,8,16,.333,-12.20,-5.56,,1,11,,5,5,,2,11,,1609,1708,,965,559,1283,.436,180,524,.344,311,446,.697,230,865,274,86,38,288,424
Colgate,24,9,15,.375,-8.14,-4.66,,6,5,,6,3,,3,10,,1689,1736,,960,628,1380,.455,214,609,.351,219,309,.709,195,778,339,143,58,272,357
College of Charleston,23,17,6,.739,0.64,-1.95,,7,3,,9,2,,5,3,,1805,1725,,930,628,1384,.454,191,546,.350,358,476,.752,217,839,372,151,50,269,365
Colorado,22,9,13,.409,7.58,8.49,,0,11,,8,5,,0,6,,1567,1587,,890,542,1194,.454,150,445,.337,333,439,.759,202,763,331,167,84,333,361
Colorado State,22,14,8,.636,9.20,4.15,,8,3,,9,2,,4,3,,1622,1511,,895,582,1256,.463,175,543,.322,281,357,.787,184,785,366,104,65,263,387
Columbia,19,11,8,.579,-5.34,-6.81,,0,6,,8,4,,3,4,,1551,1431,,760,559,1151,.486,176,479,.367,257,343,.749,189,672,335,165,40,218,293
Connecticut,22,16,6,.727,17.67,6.40,,8,3,,10,1,,5,2,,1757,1509,,895,625,1266,.494,204,551,.370,303,387,.783,226,759,417,121,148,236,416


Coppin State,22,4,18,.182,-21.82,-3.30,,2,5,,3,4,,1,14,,1333,1696,,880,464,1204,.385,106,386,.275,299,449,.666,219,679,236,178,29,325,387
Cornell,19,13,6,.684,1.11,-4.36,,5,1,,6,4,,7,2,,1621,1435,,760,586,1143,.513,200,540,.370,249,333,.748,171,664,368,127,70,238,308
Creighton,23,17,6,.739,16.94,9.68,,10,2,,11,1,,5,3,,1738,1571,,920,617,1298,.475,221,642,.344,283,375,.755,186,862,388,91,112,295,243
Dartmouth,19,9,10,.474,-8.84,-5.54,,3,3,,5,3,,4,7,,1499,1420,,765,508,1158,.439,202,546,.370,281,378,.743,172,698,297,106,50,220,300
Davidson,22,13,9,.591,2.92,0.82,,3,6,,10,2,,2,5,,1640,1555,,880,590,1270,.465,184,525,.350,276,379,.728,179,739,343,131,47,209,333
Dayton,23,16,7,.696,9.40,4.40,,6,4,,13,1,,2,3,,1715,1584,,925,593,1272,.466,184,513,.359,345,475,.726,216,777,363,160,77,234,337
Delaware,23,11,12,.478,-7.24,-4.90,,4,6,,7,3,,3,8,,1784,1789,,920,621,1336,.465,202,544,.371,340,432,.787,177,764,319,139,72,273,386
Delaware State,22,12,10,.545,-11.92,-6.86,,4,3,,7,1,,3,9,,1696,1573,,880,636,1403,.453,113,321,.352,311,430,.723,293,850,314,173,61,266,393
Denver,24,8,16,.333,-12.92,-3.20,,2,7,,6,4,,2,10,,1742,1899,,975,615,1389,.443,184,532,.346,328,450,.729,212,720,292,159,49,287,534
DePaul,24,11,13,.458,5.67,4.96,,2,11,,10,6,,1,7,,1766,1749,,980,620,1400,.443,233,663,.351,293,414,.708,244,861,386,142,83,306,396
Detroit Mercy,25,8,17,.320,-11.78,-2.28,,4,10,,6,4,,2,11,,1642,1831,,1015,595,1479,.402,136,410,.332,316,427,.740,301,952,263,153,60,314,455
Drake,23,21,2,.913,9.05,-0.23,,11,2,,11,1,,7,1,,1624,1322,,930,564,1149,.491,154,423,.364,342,486,.704,237,704,309,211,56,267,353
Drexel,23,12,11,.522,-4.27,-5.55,,4,6,,4,5,,6,5,,1607,1527,,935,604,1338,.451,174,500,.348,225,322,.699,271,878,296,111,106,287,341
Duke,22,20,2,.909,29.32,8.64,,12,0,,13,0,,7,0,,1770,1315,,880,614,1278,.480,220,596,.369,322,419,.768,244,857,374,154,84,221,343
Duquesne,23,9,14,.391,0.03,0.53,,4,6,,6,6,,1,5,,1570,1533,,925,567,1336,.424,196,563,.348,240,380,.632,277,790,315,158,97,269,412
East Carolina,23,12,11,.522,0.06,-0.27,,4,6,,8,6,,2,4,,1737,1666,,940,614,1421,.432,144,489,.294,365,521,.701,317,889,291,176,105,262,369
East Tennessee State,24,14,10,.583,0.12,-4.79,,7,4,,10,3,,4,7,,1759,1602,,960,631,1453,.434,210,608,.345,287,439,.654,321,907,320,190,85,266,408
East Texas A&M,23,3,20,.130,-12.21,-0.78,,1,11,,3,7,,0,13,,1481,1744,,925,533,1269,.420,192,617,.311,223,357,.625,234,714,316,194,83,378,389
Eastern Illinois,24,8,16,.333,-14.21,-4.59,,4,9,,5,5,,2,11,,1617,1709,,970,589,1399,.421,128,399,.321,311,479,.649,272,847,271,201,67,299,446
Eastern Kentucky,23,12,11,.522,-4.76,-2.57,,6,4,,7,3,,4,6,,1787,1768,,935,632,1522,.415,208,636,.327,315,425,.741,336,887,292,203,91,234,387


Eastern Michigan,22,10,12,.455,-11.54,-4.82,,4,6,,5,4,,4,8,,1588,1704,,885,562,1249,.450,162,481,.337,302,425,.711,218,715,283,155,71,294,400
Eastern Washington,23,7,16,.304,-6.06,-0.20,,3,7,,5,4,,2,11,,1667,1720,,920,600,1322,.454,159,494,.322,308,401,.768,208,732,320,185,70,295,416
Elon,23,15,8,.652,-0.85,-3.95,,6,4,,9,2,,5,5,,1719,1555,,920,578,1320,.438,174,559,.311,389,531,.733,315,959,289,119,92,272,292
Evansville,24,9,15,.375,-6.04,0.49,,6,7,,6,7,,3,8,,1583,1686,,960,573,1333,.430,174,566,.307,263,387,.680,188,792,316,152,104,280,396
Fairfield,22,8,14,.364,-15.56,-6.94,,4,7,,5,4,,2,9,,1507,1639,,885,538,1342,.401,165,516,.320,266,367,.725,276,740,292,140,62,231,357
FDU,23,9,14,.391,-12.57,-5.57,,5,3,,5,4,,4,10,,1727,1734,,931,609,1374,.443,193,564,.342,316,457,.691,235,780,313,155,68,268,383
Florida,22,19,3,.864,25.28,7.64,,6,3,,11,1,,3,2,,1835,1447,,880,657,1411,.466,200,590,.339,321,451,.712,325,957,335,175,108,243,355
Florida A&M,20,8,12,.400,-14.44,-2.05,,5,4,,6,2,,2,10,,1436,1545,,802,488,1142,.427,191,544,.351,269,380,.708,212,703,251,105,67,294,356
Florida Atlantic,22,12,10,.545,4.64,2.73,,5,4,,6,3,,3,5,,1785,1695,,895,638,1372,.465,196,558,.351,313,445,.703,248,818,368,157,82,258,386
Florida Gulf Coast,23,13,10,.565,-0.03,-3.03,,8,2,,8,3,,5,7,,1649,1566,,920,628,1330,.472,195,547,.356,198,290,.683,209,778,324,134,52,248,342
Florida International,22,7,15,.318,-5.82,-2.47,,1,8,,5,6,,1,8,,1575,1580,,885,577,1290,.447,110,376,.293,311,444,.700,257,785,291,201,108,315,390
Florida State,23,14,9,.609,10.08,4.25,,5,7,,9,3,,1,6,,1765,1631,,925,614,1338,.459,146,450,.324,391,539,.725,241,820,321,189,116,289,444
Fordham,23,11,12,.478,-2.86,0.05,,3,7,,8,4,,2,6,,1743,1767,,935,603,1404,.429,198,589,.336,339,465,.729,267,844,331,177,82,309,416
Fresno State,23,5,18,.217,-5.71,3.86,,1,11,,4,6,,1,10,,1670,1890,,950,578,1426,.405,155,502,.309,359,517,.694,241,821,259,176,73,299,371
Furman,24,18,6,.750,-1.40,-3.16,,6,5,,10,2,,7,4,,1842,1646,,970,645,1412,.457,246,708,.347,306,459,.667,267,893,410,152,80,264,369
Gardner-Webb,22,9,13,.409,-5.86,-2.50,,4,5,,5,3,,2,10,,1645,1719,,880,589,1254,.470,151,431,.350,316,460,.687,248,816,256,116,81,333,417
George Mason,23,18,5,.783,8.61,0.06,,9,1,,13,1,,5,4,,1649,1416,,945,563,1233,.457,150,453,.331,373,529,.705,246,890,295,160,75,308,367
George Washington,23,15,8,.652,2.09,-3.64,,4,6,,11,2,,2,5,,1718,1552,,935,588,1319,.446,174,569,.306,366,525,.697,254,832,332,212,76,286,355
Georgetown,23,14,9,.609,8.83,3.83,,5,7,,11,4,,3,5,,1626,1511,,920,617,1364,.452,147,476,.309,245,346,.708,262,833,333,187,99,297,351
Georgia,23,16,7,.696,17.08,8.08,,4,6,,13,1,,1,5,,1748,1541,,920,612,1317,.465,155,477,.325,369,522,.707,286,869,303,191,122,307,375


Georgia Southern,24,12,12,.500,-8.55,-4.73,,5,7,,8,2,,3,9,,1783,1861,,975,640,1503,.426,223,662,.337,280,425,.659,308,883,306,193,93,335,490
Georgia State,24,9,15,.375,-7.73,-0.73,,5,7,,7,6,,1,8,,1788,1909,,965,652,1482,.440,179,526,.340,305,453,.673,297,913,306,132,65,295,381
Georgia Tech,23,11,12,.478,6.70,5.30,,5,7,,10,5,,1,6,,1728,1696,,935,626,1410,.444,173,517,.335,303,459,.660,249,858,349,149,84,277,392
Gonzaga,23,16,7,.696,23.39,6.35,,7,3,,10,1,,4,2,,2029,1637,,935,739,1479,.500,186,516,.360,365,459,.795,270,904,454,176,70,227,382
Grambling,22,6,16,.273,-14.08,-4.08,,3,6,,4,4,,2,10,,1475,1544,,885,530,1222,.434,146,426,.343,269,380,.708,190,737,259,145,80,296,359
Grand Canyon,22,17,5,.773,7.89,-1.97,,7,1,,13,1,,2,2,,1748,1493,,880,585,1304,.449,144,451,.319,434,587,.739,248,840,310,212,109,279,371
Green Bay,24,2,22,.083,-13.69,-1.56,,0,13,,1,9,,1,13,,1630,1911,,960,551,1256,.439,197,597,.330,331,419,.790,125,684,323,116,48,314,411
Hampton,23,11,12,.478,-7.87,-3.12,,3,7,,6,4,,3,6,,1691,1668,,925,595,1420,.419,175,536,.326,324,441,.735,312,844,284,173,78,262,436
Harvard,19,7,12,.368,-9.20,-3.70,,2,4,,3,4,,4,8,,1288,1381,,760,469,1071,.438,144,443,.325,206,279,.738,166,611,253,139,55,238,277
Hawaii,22,13,9,.591,0.37,-0.58,,5,6,,11,5,,2,4,,1592,1534,,890,543,1180,.460,152,455,.334,354,487,.727,228,796,273,86,60,291,395
High Point,25,20,5,.800,3.92,-5.52,,8,2,,12,1,,5,3,,2017,1701,,1000,685,1397,.490,215,570,.377,432,560,.771,269,890,322,150,77,265,453
Hofstra,23,12,11,.522,-2.33,-0.28,,4,6,,5,4,,4,6,,1547,1495,,940,556,1282,.434,188,560,.336,247,337,.733,177,823,312,126,93,273,400
Holy Cross,24,11,13,.458,-11.92,-6.55,,3,8,,5,4,,4,9,,1657,1700,,960,619,1358,.456,214,559,.383,205,285,.719,179,784,298,116,61,271,325
Houston,22,18,4,.818,29.24,10.06,,10,1,,12,1,,5,0,,1673,1251,,905,615,1343,.458,181,461,.393,262,360,.728,298,838,290,181,112,202,367
Houston Christian,23,10,13,.435,-7.00,-1.53,,7,5,,6,5,,4,8,,1563,1631,,920,544,1260,.432,173,533,.325,302,423,.714,215,726,245,181,74,276,320
Howard,22,8,14,.364,-10.64,-2.92,,3,2,,6,5,,1,7,,1722,1775,,890,592,1250,.474,190,485,.392,348,465,.748,206,728,373,124,49,330,405
Idaho,23,10,13,.435,-6.38,-2.10,,5,5,,6,4,,4,8,,1712,1725,,920,590,1309,.451,213,611,.349,319,437,.730,236,763,299,142,62,268,422
Idaho State,21,10,11,.476,-3.11,-2.28,,5,5,,8,3,,2,8,,1570,1456,,845,542,1253,.433,167,489,.342,319,435,.733,305,818,298,128,108,240,358
Illinois,23,15,8,.652,23.46,9.59,,7,6,,10,3,,3,4,,1949,1630,,931,663,1498,.443,218,710,.307,405,540,.750,319,1042,336,108,99,278,379
Illinois State,24,15,9,.625,2.67,-0.21,,7,6,,10,3,,4,4,,1848,1727,,965,646,1327,.487,249,633,.393,307,408,.752,186,788,352,128,34,243,389


Illinois-Chicago,23,14,9,.609,2.40,1.02,,7,6,,6,5,,7,2,,1856,1721,,940,658,1384,.475,203,554,.366,337,470,.717,254,859,381,152,70,281,429
Incarnate Word,23,11,12,.478,-6.63,-4.95,,4,8,,8,4,,2,8,,1736,1605,,920,656,1358,.483,187,499,.375,237,345,.687,261,800,290,160,91,263,380
Indiana,23,14,9,.609,12.95,10.03,,5,7,,11,2,,2,5,,1760,1693,,925,640,1376,.465,146,453,.322,334,465,.718,261,867,367,132,83,287,389
Indiana State,24,12,12,.500,-3.90,-0.94,,6,7,,6,5,,4,5,,1920,1892,,970,658,1418,.464,245,714,.343,359,484,.742,237,883,378,174,54,364,432
Iona,22,9,13,.409,-9.67,-6.76,,6,5,,5,5,,3,6,,1500,1564,,880,540,1341,.403,141,460,.307,279,407,.686,342,817,293,225,59,335,405
Iowa,22,13,9,.591,13.27,6.82,,4,7,,11,3,,0,5,,1881,1739,,885,694,1386,.501,225,585,.385,268,394,.680,187,704,421,167,104,226,326
Iowa State,22,17,5,.773,22.47,8.47,,7,4,,11,1,,4,3,,1796,1488,,890,630,1318,.478,155,454,.341,381,512,.744,250,816,328,213,83,241,336
IU Indy,25,8,17,.320,-11.49,-4.08,,4,10,,5,6,,3,9,,1871,1879,,1005,620,1452,.427,252,691,.365,379,510,.743,285,865,336,155,52,279,453
Jackson State,22,6,16,.273,-11.16,0.61,,6,3,,3,1,,3,14,,1501,1760,,900,505,1304,.387,142,449,.316,349,479,.729,245,773,230,173,67,332,390
Jacksonville,22,13,9,.591,-1.52,-1.22,,7,3,,7,3,,5,5,,1597,1569,,885,579,1325,.437,169,464,.364,270,392,.689,284,808,307,182,107,311,375
Jacksonville State,22,15,7,.682,1.42,-0.37,,7,2,,9,0,,5,5,,1682,1513,,880,601,1299,.463,166,464,.358,314,405,.775,245,877,273,97,72,217,276
James Madison,24,15,9,.625,0.56,-0.48,,8,4,,11,2,,2,6,,1746,1643,,960,617,1393,.443,209,608,.344,303,407,.744,266,878,283,147,74,275,373
Kansas,22,16,6,.727,23.30,12.48,,7,4,,11,2,,3,4,,1690,1452,,890,651,1364,.477,155,449,.345,233,321,.726,234,859,392,139,111,247,317
Kansas City,24,10,14,.417,-6.15,-2.80,,2,7,,7,3,,2,9,,1774,1597,,960,598,1382,.433,222,642,.346,356,460,.774,284,854,303,190,66,288,403
Kansas State,22,11,11,.500,10.82,7.37,,5,6,,7,4,,2,6,,1616,1540,,885,584,1284,.455,190,538,.353,258,373,.692,231,747,359,167,79,272,344
Kennesaw State,22,13,9,.591,-0.69,0.89,,5,4,,10,1,,2,6,,1719,1630,,890,592,1393,.425,186,636,.292,349,493,.708,312,936,293,151,96,311,403
Kent State,22,14,8,.636,0.56,-3.14,,5,5,,6,4,,6,3,,1540,1417,,880,557,1341,.415,155,535,.290,271,367,.738,282,801,275,175,80,249,407
Kentucky,22,15,7,.682,21.14,11.55,,4,5,,11,2,,2,4,,1915,1704,,885,673,1387,.485,224,589,.380,345,476,.725,239,884,393,138,96,231,374
La Salle,23,12,11,.522,-2.53,1.11,,4,6,,9,2,,2,6,,1716,1736,,925,619,1470,.421,160,489,.327,318,444,.716,289,872,282,173,84,245,356
Lafayette,24,9,15,.375,-10.91,-7.56,,4,7,,6,5,,3,10,,1643,1674,,972,590,1367,.432,185,543,.341,278,409,.680,224,801,348,151,88,262,388


Lamar,23,13,10,.565,-3.58,-2.63,,8,4,,7,3,,6,5,,1659,1556,,925,611,1405,.435,162,458,.354,275,400,.688,301,876,368,176,115,287,361
Le Moyne,23,7,16,.304,-17.25,-6.44,,2,6,,4,5,,2,11,,1705,1843,,945,595,1316,.452,175,536,.326,340,491,.692,214,777,335,159,56,318,459
Lehigh,22,9,13,.409,-9.44,-5.04,,4,7,,7,3,,2,10,,1553,1574,,885,560,1242,.451,185,486,.381,248,363,.683,152,685,301,130,45,234,345
Liberty,22,17,5,.773,6.98,-2.13,,5,4,,8,2,,5,2,,1708,1368,,885,626,1270,.493,228,605,.377,228,350,.651,157,746,373,161,59,223,280
Lindenwood,23,10,13,.435,-13.60,-5.50,,5,7,,9,3,,0,9,,1630,1621,,925,587,1364,.430,133,463,.287,323,483,.669,260,824,273,204,93,298,360
Lipscomb,24,16,8,.667,4.06,-4.35,,8,3,,8,3,,8,5,,1882,1607,,960,673,1431,.470,218,647,.337,318,419,.759,219,879,379,185,71,247,306
Little Rock,23,14,9,.609,-5.16,-6.16,,8,4,,7,3,,7,5,,1580,1516,,925,582,1329,.438,154,427,.361,262,370,.708,240,804,323,202,125,327,392
Long Beach State,23,7,16,.304,-10.78,0.03,,3,8,,3,6,,4,7,,1546,1702,,925,536,1218,.440,155,438,.354,319,429,.744,220,736,261,137,71,333,411
