Rk,School,G,W,L,W-L%,SRS,SOS, ,W,L, ,W,L, ,W,L, ,Tm.,Opp., ,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
Western Michigan,20,6,14,.300,-10.18,-3.45,,3,5,,3,6,,3,8,,1433,1521,,800,529,1239,.427,106,382,.277,267,399,.669,265,768,251,126,47,219,362
Wichita State,20,11,9,.550,1.57,1.41,,1,6,,8,3,,1,5,,1519,1501,,805,555,1213,.458,109,349,.312,300,417,.719,218,758,259,149,80,229,295
William & Mary,21,13,8,.619,-3.25,-4.36,,7,1,,9,0,,3,7,,1711,1588,,840,583,1242,.469,231,643,.359,314,422,.744,203,755,364,145,39,270,376
Winthrop,22,13,9,.591,-3.20,-2.99,,3,4,,12,1,,1,8,,1863,1716,,895,626,1351,.463,168,532,.316,443,672,.659,290,863,264,187,77,287,449
Wisconsin,20,16,4,.800,20.87,8.67,,6,3,,11,1,,2,3,,1650,1406,,800,549,1164,.472,199,549,.362,353,414,.853,179,713,305,107,43,207,348
Wofford,21,11,10,.524,-1.05,-0.68,,5,3,,7,1,,3,8,,1567,1475,,845,577,1267,.455,199,601,.331,214,335,.639,273,813,336,124,51,233,357
Wright State,22,11,11,.500,-2.41,-2.56,,5,6,,7,3,,3,6,,1694,1626,,890,630,1301,.484,183,485,.377,251,352,.713,206,783,327,129,65,251,376


Wyoming,21,11,10,.524,0.04,2.94,,4,6,,7,3,,3,5,,1453,1488,,845,519,1166,.445,168,467,.360,247,368,.671,225,743,250,89,59,275,387
Xavier,21,13,8,.619,14.50,6.98,,5,5,,10,2,,2,5,,1616,1458,,850,541,1191,.454,171,446,.383,363,465,.781,181,721,351,157,62,242,344
Yale,17,11,6,.647,7.38,-3.00,,4,0,,7,0,,2,5,,1400,1180,,680,504,1051,.480,133,346,.384,259,349,.742,213,690,302,101,61,186,298
Youngstown State,22,13,9,.591,-5.03,-5.23,,7,4,,6,3,,6,5,,1660,1539,,890,570,1333,.428,188,608,.309,332,464,.716,250,822,303,150,122,274,408
